Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06,value_x10
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H20,Non-operating expenses,Financial performance,3572,ANZSIC06 group K624,3572357235723572357235723572357235723572
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H21,Opening stocks,Financial performance,95,ANZSIC06 group K624,95959595959595959595
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H22,Closing stocks,Financial performance,92,ANZSIC06 group K624,92929292929292929292
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H23,Surplus before income tax,Financial performance,20489,ANZSIC06 group K624,20489204892048920489204892048920489204892048920489
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H24,Total assets,Financial position,416148,ANZSIC06 group K624,416148416148416148416148416148416148416148416148416148416148
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H25,Current assets,Financial position,94094,ANZSIC06 group K624,94094940949409494094940949409494094940949409494094
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H26,Fixed tangible assets,Financial position,23604,ANZSIC06 group K624,23604236042360423604236042360423604236042360423604
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H27,Additions to fixed assets,Financial position,4508,ANZSIC06 group K624,4508450845084508450845084508450845084508
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H28,Disposals of fixed assets,Financial position,2285,ANZSIC06 group K624,2285228522852285228522852285228522852285
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H29,Other assets,Financial position,298451,ANZSIC06 group K624,298451298451298451298451298451298451298451298451298451298451
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H30,Total equity and liabilities,Financial position,416149,ANZSIC06 group K624,416149416149416149416149416149416149416149416149416149416149
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,244790,ANZSIC06 group K624,244790244790244790244790244790244790244790244790244790244790
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H32,Current liabilities,Financial position,61930,ANZSIC06 group K624,61930619306193061930619306193061930619306193061930
2021,Level 4,KK112,Financial Asset Investing,Dollars (millions),H33,Other liabilities,Financial position,109429,ANZSIC06 group K624,109429109429109429109429109429109429109429109429109429109429
2021,Level 4,KK112,Financial Asset Investing,Dollars,H34,Total income per employee count,Financial ratios,7550900,ANZSIC06 group K624,7550900755090075509007550900755090075509007550900755090075509007550900
2021,Level 4,KK112,Financial Asset Investing,Dollars,H35,Surplus per employee count,Financial ratios,4994400,ANZSIC06 group K624,4994400499440049944004994400499440049944004994400499440049944004994400
2021,Level 4,KK112,Financial Asset Investing,Percentage,H36,Current ratio,Financial ratios,152,ANZSIC06 group K624,152152152152152152152152152152
2021,Level 4,KK112,Financial Asset Investing,Percentage,H37,Quick ratio,Financial ratios,152,ANZSIC06 group K624,152152152152152152152152152152
2021,Level 4,KK112,Financial Asset Investing,Percentage,H39,Return on equity,Financial ratios,8,ANZSIC06 group K624,8888888888
2021,Level 4,KK112,Financial Asset Investing,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 group K624,5555555555
2021,Level 4,KK112,Financial Asset Investing,Percentage,H41,Liabilities structure,Financial ratios,59,ANZSIC06 group K624,59595959595959595959
2021,Level 3,KK12,Insurance,Dollars (millions),H01,Total income,Financial performance,11179,ANZSIC06 groups K631 and K632,11179111791117911179111791117911179111791117911179
2021,Level 3,KK12,Insurance,Dollars (millions),H04,Sales of goods and services,Financial performance,9699,ANZSIC06 groups K631 and K632,9699969996999699969996999699969996999699
2021,Level 3,KK12,Insurance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,366,ANZSIC06 groups K631 and K632,366366366366366366366366366366
2021,Level 3,KK12,Insurance,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,ANZSIC06 groups K631 and K632,1111111111
2021,Level 3,KK12,Insurance,Dollars (millions),H07,Non-operating income,Financial performance,1112,ANZSIC06 groups K631 and K632,1112111211121112111211121112111211121112
2021,Level 3,KK12,Insurance,Dollars (millions),H08,Total expenditure,Financial performance,9588,ANZSIC06 groups K631 and K632,9588958895889588958895889588958895889588
2021,Level 3,KK12,Insurance,Dollars (millions),H09,Interest and donations,Financial performance,20,ANZSIC06 groups K631 and K632,20202020202020202020
2021,Level 3,KK12,Insurance,Dollars (millions),H10,Indirect taxes,Financial performance,11,ANZSIC06 groups K631 and K632,11111111111111111111
2021,Level 3,KK12,Insurance,Dollars (millions),H11,Depreciation,Financial performance,140,ANZSIC06 groups K631 and K632,140140140140140140140140140140
2021,Level 3,KK12,Insurance,Dollars (millions),H12,Salaries and wages paid,Financial performance,915,ANZSIC06 groups K631 and K632,915915915915915915915915915915
2021,Level 3,KK12,Insurance,Dollars (millions),H13,Redundancy and severance,Financial performance,15,ANZSIC06 groups K631 and K632,15151515151515151515
2021,Level 3,KK12,Insurance,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,357,ANZSIC06 groups K631 and K632,357357357357357357357357357357
2021,Level 3,KK12,Insurance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,7676,ANZSIC06 groups K631 and K632,7676767676767676767676767676767676767676
2021,Level 3,KK12,Insurance,Dollars (millions),H20,Non-operating expenses,Financial performance,469,ANZSIC06 groups K631 and K632,469469469469469469469469469469
2021,Level 3,KK12,Insurance,Dollars (millions),H21,Opening stocks,Financial performance,0,ANZSIC06 groups K631 and K632,0000000000
2021,Level 3,KK12,Insurance,Dollars (millions),H22,Closing stocks,Financial performance,0,ANZSIC06 groups K631 and K632,0000000000
2021,Level 3,KK12,Insurance,Dollars (millions),H23,Surplus before income tax,Financial performance,1591,ANZSIC06 groups K631 and K632,1591159115911591159115911591159115911591
2021,Level 3,KK12,Insurance,Dollars (millions),H24,Total assets,Financial position,32218,ANZSIC06 groups K631 and K632,32218322183221832218322183221832218322183221832218
2021,Level 3,KK12,Insurance,Dollars (millions),H30,Total equity and liabilities,Financial position,32218,ANZSIC06 groups K631 and K632,32218322183221832218322183221832218322183221832218
2021,Level 3,KK12,Insurance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,9572,ANZSIC06 groups K631 and K632,9572957295729572957295729572957295729572
2021,Level 3,KK12,Insurance,Dollars,H34,Total income per employee count,Financial ratios,1349300,ANZSIC06 groups K631 and K632,1349300134930013493001349300134930013493001349300134930013493001349300
2021,Level 3,KK12,Insurance,Dollars,H35,Surplus per employee count,Financial ratios,192100,ANZSIC06 groups K631 and K632,192100192100192100192100192100192100192100192100192100192100
2021,Level 3,KK12,Insurance,Percentage,H39,Return on equity,Financial ratios,17,ANZSIC06 groups K631 and K632,17171717171717171717
2021,Level 3,KK12,Insurance,Percentage,H40,Return on total assets,Financial ratios,5,ANZSIC06 groups K631 and K632,5555555555
2021,Level 3,KK12,Insurance,Percentage,H41,Liabilities structure,Financial ratios,30,ANZSIC06 groups K631 and K632,30303030303030303030
2021,Level 4,KK121,Life Insurance,Dollars (millions),H01,Total income,Financial performance,3452,ANZSIC06 group K631,3452345234523452345234523452345234523452
2021,Level 4,KK121,Life Insurance,Dollars (millions),H04,Sales of goods and services,Financial performance,2288,ANZSIC06 group K631,2288228822882288228822882288228822882288
2021,Level 4,KK121,Life Insurance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,196,ANZSIC06 group K631,196196196196196196196196196196
2021,Level 4,KK121,Life Insurance,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,0,ANZSIC06 group K631,0000000000
2021,Level 4,KK121,Life Insurance,Dollars (millions),H07,Non-operating income,Financial performance,967,ANZSIC06 group K631,967967967967967967967967967967
2021,Level 4,KK121,Life Insurance,Dollars (millions),H08,Total expenditure,Financial performance,2830,ANZSIC06 group K631,2830283028302830283028302830283028302830
2021,Level 4,KK121,Life Insurance,Dollars (millions),H09,Interest and donations,Financial performance,8,ANZSIC06 group K631,8888888888
2021,Level 4,KK121,Life Insurance,Dollars (millions),H10,Indirect taxes,Financial performance,1,ANZSIC06 group K631,1111111111
2021,Level 4,KK121,Life Insurance,Dollars (millions),H11,Depreciation,Financial performance,39,ANZSIC06 group K631,39393939393939393939
2021,Level 4,KK121,Life Insurance,Dollars (millions),H12,Salaries and wages paid,Financial performance,147,ANZSIC06 group K631,147147147147147147147147147147
2021,Level 4,KK121,Life Insurance,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group K631,CCCCCCCCCC
2021,Level 4,KK121,Life Insurance,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,227,ANZSIC06 group K631,227227227227227227227227227227
2021,Level 4,KK121,Life Insurance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1989,ANZSIC06 group K631,1989198919891989198919891989198919891989
2021,Level 4,KK121,Life Insurance,Dollars (millions),H20,Non-operating expenses,Financial performance,419,ANZSIC06 group K631,419419419419419419419419419419
2021,Level 4,KK121,Life Insurance,Dollars (millions),H21,Opening stocks,Financial performance,0,ANZSIC06 group K631,0000000000
2021,Level 4,KK121,Life Insurance,Dollars (millions),H22,Closing stocks,Financial performance,0,ANZSIC06 group K631,0000000000
2021,Level 4,KK121,Life Insurance,Dollars (millions),H23,Surplus before income tax,Financial performance,622,ANZSIC06 group K631,622622622622622622622622622622
2021,Level 4,KK121,Life Insurance,Dollars (millions),H24,Total assets,Financial position,16789,ANZSIC06 group K631,16789167891678916789167891678916789167891678916789
2021,Level 4,KK121,Life Insurance,Dollars (millions),H30,Total equity and liabilities,Financial position,16789,ANZSIC06 group K631,16789167891678916789167891678916789167891678916789
2021,Level 4,KK121,Life Insurance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4895,ANZSIC06 group K631,4895489548954895489548954895489548954895
2021,Level 4,KK121,Life Insurance,Dollars,H34,Total income per employee count,Financial ratios,3394000,ANZSIC06 group K631,3394000339400033940003394000339400033940003394000339400033940003394000
2021,Level 4,KK121,Life Insurance,Dollars,H35,Surplus per employee count,Financial ratios,611500,ANZSIC06 group K631,611500611500611500611500611500611500611500611500611500611500
2021,Level 4,KK121,Life Insurance,Percentage,H39,Return on equity,Financial ratios,13,ANZSIC06 group K631,13131313131313131313
2021,Level 4,KK121,Life Insurance,Percentage,H40,Return on total assets,Financial ratios,4,ANZSIC06 group K631,4444444444
2021,Level 4,KK121,Life Insurance,Percentage,H41,Liabilities structure,Financial ratios,29,ANZSIC06 group K631,29292929292929292929
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H01,Total income,Financial performance,7727,ANZSIC06 group K632,7727772777277727772777277727772777277727
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H04,Sales of goods and services,Financial performance,7411,ANZSIC06 group K632,7411741174117411741174117411741174117411
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,170,ANZSIC06 group K632,170170170170170170170170170170
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,1,ANZSIC06 group K632,1111111111
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H07,Non-operating income,Financial performance,145,ANZSIC06 group K632,145145145145145145145145145145
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H08,Total expenditure,Financial performance,6758,ANZSIC06 group K632,6758675867586758675867586758675867586758
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H09,Interest and donations,Financial performance,12,ANZSIC06 group K632,12121212121212121212
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H10,Indirect taxes,Financial performance,9,ANZSIC06 group K632,9999999999
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H11,Depreciation,Financial performance,101,ANZSIC06 group K632,101101101101101101101101101101
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H12,Salaries and wages paid,Financial performance,768,ANZSIC06 group K632,768768768768768768768768768768
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H13,Redundancy and severance,Financial performance,C,ANZSIC06 group K632,CCCCCCCCCC
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,131,ANZSIC06 group K632,131131131131131131131131131131
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,5687,ANZSIC06 group K632,5687568756875687568756875687568756875687
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H20,Non-operating expenses,Financial performance,50,ANZSIC06 group K632,50505050505050505050
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H21,Opening stocks,Financial performance,0,ANZSIC06 group K632,0000000000
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H22,Closing stocks,Financial performance,0,ANZSIC06 group K632,0000000000
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H23,Surplus before income tax,Financial performance,969,ANZSIC06 group K632,969969969969969969969969969969
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H24,Total assets,Financial position,15429,ANZSIC06 group K632,15429154291542915429154291542915429154291542915429
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H30,Total equity and liabilities,Financial position,15429,ANZSIC06 group K632,15429154291542915429154291542915429154291542915429
2021,Level 4,KK122,Health and General Insurance,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,4676,ANZSIC06 group K632,4676467646764676467646764676467646764676
2021,Level 4,KK122,Health and General Insurance,Dollars,H34,Total income per employee count,Financial ratios,1063200,ANZSIC06 group K632,1063200106320010632001063200106320010632001063200106320010632001063200
2021,Level 4,KK122,Health and General Insurance,Dollars,H35,Surplus per employee count,Financial ratios,133400,ANZSIC06 group K632,133400133400133400133400133400133400133400133400133400133400
2021,Level 4,KK122,Health and General Insurance,Percentage,H39,Return on equity,Financial ratios,21,ANZSIC06 group K632,21212121212121212121
2021,Level 4,KK122,Health and General Insurance,Percentage,H40,Return on total assets,Financial ratios,6,ANZSIC06 group K632,6666666666
2021,Level 4,KK122,Health and General Insurance,Percentage,H41,Liabilities structure,Financial ratios,30,ANZSIC06 group K632,30303030303030303030
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H01,Total income,Financial performance,8281,ANZSIC06 groups K641 and K642,8281828182818281828182818281828182818281
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H04,Sales of goods and services,Financial performance,7397,ANZSIC06 groups K641 and K642,7397739773977397739773977397739773977397
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,353,ANZSIC06 groups K641 and K642,353353353353353353353353353353
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,63,ANZSIC06 groups K641 and K642,63636363636363636363
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H07,Non-operating income,Financial performance,468,ANZSIC06 groups K641 and K642,468468468468468468468468468468
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H08,Total expenditure,Financial performance,6510,ANZSIC06 groups K641 and K642,6510651065106510651065106510651065106510
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H09,Interest and donations,Financial performance,137,ANZSIC06 groups K641 and K642,137137137137137137137137137137
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H10,Indirect taxes,Financial performance,C,ANZSIC06 groups K641 and K642,CCCCCCCCCC
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H11,Depreciation,Financial performance,256,ANZSIC06 groups K641 and K642,256256256256256256256256256256
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,2625,ANZSIC06 groups K641 and K642,2625262526252625262526252625262526252625
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H13,Redundancy and severance,Financial performance,5,ANZSIC06 groups K641 and K642,5555555555
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,C,ANZSIC06 groups K641 and K642,CCCCCCCCCC
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,3230,ANZSIC06 groups K641 and K642,3230323032303230323032303230323032303230
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H20,Non-operating expenses,Financial performance,217,ANZSIC06 groups K641 and K642,217217217217217217217217217217
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H21,Opening stocks,Financial performance,45,ANZSIC06 groups K641 and K642,45454545454545454545
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H22,Closing stocks,Financial performance,57,ANZSIC06 groups K641 and K642,57575757575757575757
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H23,Surplus before income tax,Financial performance,1783,ANZSIC06 groups K641 and K642,1783178317831783178317831783178317831783
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H24,Total assets,Financial position,17222,ANZSIC06 groups K641 and K642,17222172221722217222172221722217222172221722217222
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H30,Total equity and liabilities,Financial position,17222,ANZSIC06 groups K641 and K642,17222172221722217222172221722217222172221722217222
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,5509,ANZSIC06 groups K641 and K642,5509550955095509550955095509550955095509
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars,H34,Total income per employee count,Financial ratios,446300,ANZSIC06 groups K641 and K642,446300446300446300446300446300446300446300446300446300446300
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Dollars,H35,Surplus per employee count,Financial ratios,96100,ANZSIC06 groups K641 and K642,96100961009610096100961009610096100961009610096100
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage,H39,Return on equity,Financial ratios,32,ANZSIC06 groups K641 and K642,32323232323232323232
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups K641 and K642,10101010101010101010
2021,Level 3,KK13,Auxiliary Finance and Insurance Services,Percentage,H41,Liabilities structure,Financial ratios,32,ANZSIC06 groups K641 and K642,32323232323232323232
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H01,Total income,Financial performance,8281,ANZSIC06 groups K641 and K642,8281828182818281828182818281828182818281
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H04,Sales of goods and services,Financial performance,7397,ANZSIC06 groups K641 and K642,7397739773977397739773977397739773977397
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,353,ANZSIC06 groups K641 and K642,353353353353353353353353353353
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,63,ANZSIC06 groups K641 and K642,63636363636363636363
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H07,Non-operating income,Financial performance,468,ANZSIC06 groups K641 and K642,468468468468468468468468468468
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H08,Total expenditure,Financial performance,6510,ANZSIC06 groups K641 and K642,6510651065106510651065106510651065106510
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H09,Interest and donations,Financial performance,137,ANZSIC06 groups K641 and K642,137137137137137137137137137137
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H10,Indirect taxes,Financial performance,C,ANZSIC06 groups K641 and K642,CCCCCCCCCC
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H11,Depreciation,Financial performance,256,ANZSIC06 groups K641 and K642,256256256256256256256256256256
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,2625,ANZSIC06 groups K641 and K642,2625262526252625262526252625262526252625
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H13,Redundancy and severance,Financial performance,5,ANZSIC06 groups K641 and K642,5555555555
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,C,ANZSIC06 groups K641 and K642,CCCCCCCCCC
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,3230,ANZSIC06 groups K641 and K642,3230323032303230323032303230323032303230
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H20,Non-operating expenses,Financial performance,217,ANZSIC06 groups K641 and K642,217217217217217217217217217217
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H21,Opening stocks,Financial performance,45,ANZSIC06 groups K641 and K642,45454545454545454545
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H22,Closing stocks,Financial performance,57,ANZSIC06 groups K641 and K642,57575757575757575757
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H23,Surplus before income tax,Financial performance,1783,ANZSIC06 groups K641 and K642,1783178317831783178317831783178317831783
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H24,Total assets,Financial position,17222,ANZSIC06 groups K641 and K642,17222172221722217222172221722217222172221722217222
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H30,Total equity and liabilities,Financial position,17222,ANZSIC06 groups K641 and K642,17222172221722217222172221722217222172221722217222
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,5509,ANZSIC06 groups K641 and K642,5509550955095509550955095509550955095509
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars,H34,Total income per employee count,Financial ratios,446300,ANZSIC06 groups K641 and K642,446300446300446300446300446300446300446300446300446300446300
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Dollars,H35,Surplus per employee count,Financial ratios,96100,ANZSIC06 groups K641 and K642,96100961009610096100961009610096100961009610096100
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage,H39,Return on equity,Financial ratios,32,ANZSIC06 groups K641 and K642,32323232323232323232
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage,H40,Return on total assets,Financial ratios,10,ANZSIC06 groups K641 and K642,10101010101010101010
2021,Level 4,KK131,Auxiliary Finance and Insurance Services,Percentage,H41,Liabilities structure,Financial ratios,32,ANZSIC06 groups K641 and K642,32323232323232323232
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H01,Total income,Financial performance,40360,ANZSIC06 division L,40360403604036040360403604036040360403604036040360
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H04,Sales of goods and services,Financial performance,31098,ANZSIC06 division L,31098310983109831098310983109831098310983109831098
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,1927,ANZSIC06 division L,1927192719271927192719271927192719271927
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,278,ANZSIC06 division L,278278278278278278278278278278
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H07,Non-operating income,Financial performance,7057,ANZSIC06 division L,7057705770577057705770577057705770577057
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H08,Total expenditure,Financial performance,25160,ANZSIC06 division L,25160251602516025160251602516025160251602516025160
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H09,Interest and donations,Financial performance,3778,ANZSIC06 division L,3778377837783778377837783778377837783778
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H10,Indirect taxes,Financial performance,855,ANZSIC06 division L,855855855855855855855855855855
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H11,Depreciation,Financial performance,3388,ANZSIC06 division L,3388338833883388338833883388338833883388
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,2832,ANZSIC06 division L,2832283228322832283228322832283228322832
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H13,Redundancy and severance,Financial performance,5,ANZSIC06 division L,5555555555
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H14,Salaries and wages to self employed commission agents,Financial performance,1567,ANZSIC06 division L,1567156715671567156715671567156715671567
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,11011,ANZSIC06 division L,11011110111101111011110111101111011110111101111011
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H20,Non-operating expenses,Financial performance,1729,ANZSIC06 division L,1729172917291729172917291729172917291729
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H21,Opening stocks,Financial performance,3572,ANZSIC06 division L,3572357235723572357235723572357235723572
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H22,Closing stocks,Financial performance,3705,ANZSIC06 division L,3705370537053705370537053705370537053705
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H23,Surplus before income tax,Financial performance,15333,ANZSIC06 division L,15333153331533315333153331533315333153331533315333
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H24,Total assets,Financial position,323532,ANZSIC06 division L,323532323532323532323532323532323532323532323532323532323532
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H25,Current assets,Financial position,41306,ANZSIC06 division L,41306413064130641306413064130641306413064130641306
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H26,Fixed tangible assets,Financial position,236782,ANZSIC06 division L,236782236782236782236782236782236782236782236782236782236782
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H27,Additions to fixed assets,Financial position,31773,ANZSIC06 division L,31773317733177331773317733177331773317733177331773
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,16416,ANZSIC06 division L,16416164161641616416164161641616416164161641616416
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H29,Other assets,Financial position,45443,ANZSIC06 division L,45443454434544345443454434544345443454434544345443
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H30,Total equity and liabilities,Financial position,323531,ANZSIC06 division L,323531323531323531323531323531323531323531323531323531323531
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,151018,ANZSIC06 division L,151018151018151018151018151018151018151018151018151018151018
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H32,Current liabilities,Financial position,62713,ANZSIC06 division L,62713627136271362713627136271362713627136271362713
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars (millions),H33,Other liabilities,Financial position,109801,ANZSIC06 division L,109801109801109801109801109801109801109801109801109801109801
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars,H34,Total income per employee count,Financial ratios,1296300,ANZSIC06 division L,1296300129630012963001296300129630012963001296300129630012963001296300
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Dollars,H35,Surplus per employee count,Financial ratios,492500,ANZSIC06 division L,492500492500492500492500492500492500492500492500492500492500
2021,Level 1,LL,"Rental, Hiring and Real Estate Services",Percentage,H36,Current ratio,Financial ratios,66,ANZSIC06 division L,66666666666666666666
