Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC,Industry_name_NZSIOC,Units,Variable_code,Variable_name,Variable_category,Value,Industry_code_ANZSIC06,value_x10
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,13.0,"ANZSIC06 groups C241, C242, C243, and C244",130.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,224.0,"ANZSIC06 groups C241, C242, C243, and C244",2240.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1265.0,"ANZSIC06 groups C241, C242, C243, and C244",12650.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,2.0,"ANZSIC06 groups C241, C242, C243, and C244",20.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,317.0,"ANZSIC06 groups C241, C242, C243, and C244",3170.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,3145.0,"ANZSIC06 groups C241, C242, C243, and C244",31450.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,31.0,"ANZSIC06 groups C241, C242, C243, and C244",310.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,592.0,"ANZSIC06 groups C241, C242, C243, and C244",5920.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,846.0,"ANZSIC06 groups C241, C242, C243, and C244",8460.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,1022.0,"ANZSIC06 groups C241, C242, C243, and C244",10220.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H24,Total assets,Financial position,6478.0,"ANZSIC06 groups C241, C242, C243, and C244",64780.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H25,Current assets,Financial position,3171.0,"ANZSIC06 groups C241, C242, C243, and C244",31710.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,816.0,"ANZSIC06 groups C241, C242, C243, and C244",8160.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,229.0,"ANZSIC06 groups C241, C242, C243, and C244",2290.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,28.0,"ANZSIC06 groups C241, C242, C243, and C244",280.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H29,Other assets,Financial position,2491.0,"ANZSIC06 groups C241, C242, C243, and C244",24910.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,6478.0,"ANZSIC06 groups C241, C242, C243, and C244",64780.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,2958.0,"ANZSIC06 groups C241, C242, C243, and C244",29580.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,2473.0,"ANZSIC06 groups C241, C242, C243, and C244",24730.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,1047.0,"ANZSIC06 groups C241, C242, C243, and C244",10470.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,414700.0,"ANZSIC06 groups C241, C242, C243, and C244",4147000.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,73100.0,"ANZSIC06 groups C241, C242, C243, and C244",731000.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H36,Current ratio,Financial ratios,128.0,"ANZSIC06 groups C241, C242, C243, and C244",1280.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H37,Quick ratio,Financial ratios,94.0,"ANZSIC06 groups C241, C242, C243, and C244",940.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,26.0,"ANZSIC06 groups C241, C242, C243, and C244",260.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H39,Return on equity,Financial ratios,35.0,"ANZSIC06 groups C241, C242, C243, and C244",350.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H40,Return on total assets,Financial ratios,16.0,"ANZSIC06 groups C241, C242, C243, and C244",160.0
2022,Level 4,CC821,Electronic and Electrical Equipment Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,46.0,"ANZSIC06 groups C241, C242, C243, and C244",460.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H01,Total income,Financial performance,5508.0,"ANZSIC06 groups C245, C246, and C249",55080.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,711.0,"ANZSIC06 groups C245, C246, and C249",7110.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,4693.0,"ANZSIC06 groups C245, C246, and C249",46930.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,9.0,"ANZSIC06 groups C245, C246, and C249",90.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,39.0,"ANZSIC06 groups C245, C246, and C249",390.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,55.0,"ANZSIC06 groups C245, C246, and C249",550.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,5012.0,"ANZSIC06 groups C245, C246, and C249",50120.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,38.0,"ANZSIC06 groups C245, C246, and C249",380.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,15.0,"ANZSIC06 groups C245, C246, and C249",150.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,122.0,"ANZSIC06 groups C245, C246, and C249",1220.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,1338.0,"ANZSIC06 groups C245, C246, and C249",13380.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,3.0,"ANZSIC06 groups C245, C246, and C249",30.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,482.0,"ANZSIC06 groups C245, C246, and C249",4820.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,2980.0,"ANZSIC06 groups C245, C246, and C249",29800.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,37.0,"ANZSIC06 groups C245, C246, and C249",370.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,562.0,"ANZSIC06 groups C245, C246, and C249",5620.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,710.0,"ANZSIC06 groups C245, C246, and C249",7100.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,645.0,"ANZSIC06 groups C245, C246, and C249",6450.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H24,Total assets,Financial position,3996.0,"ANZSIC06 groups C245, C246, and C249",39960.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H25,Current assets,Financial position,2568.0,"ANZSIC06 groups C245, C246, and C249",25680.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,818.0,"ANZSIC06 groups C245, C246, and C249",8180.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,240.0,"ANZSIC06 groups C245, C246, and C249",2400.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,68.0,"ANZSIC06 groups C245, C246, and C249",680.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H29,Other assets,Financial position,610.0,"ANZSIC06 groups C245, C246, and C249",6100.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,3996.0,"ANZSIC06 groups C245, C246, and C249",39960.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1548.0,"ANZSIC06 groups C245, C246, and C249",15480.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,1688.0,"ANZSIC06 groups C245, C246, and C249",16880.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,759.0,"ANZSIC06 groups C245, C246, and C249",7590.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,334700.0,"ANZSIC06 groups C245, C246, and C249",3347000.0
2022,Level 4,CC822,Machinery Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,39200.0,"ANZSIC06 groups C245, C246, and C249",392000.0
2022,Level 4,CC822,Machinery Manufacturing,Percentage,H36,Current ratio,Financial ratios,152.0,"ANZSIC06 groups C245, C246, and C249",1520.0
2022,Level 4,CC822,Machinery Manufacturing,Percentage,H37,Quick ratio,Financial ratios,110.0,"ANZSIC06 groups C245, C246, and C249",1100.0
2022,Level 4,CC822,Machinery Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,32.0,"ANZSIC06 groups C245, C246, and C249",320.0
2022,Level 4,CC822,Machinery Manufacturing,Percentage,H39,Return on equity,Financial ratios,42.0,"ANZSIC06 groups C245, C246, and C249",420.0
2022,Level 4,CC822,Machinery Manufacturing,Percentage,H40,Return on total assets,Financial ratios,16.0,"ANZSIC06 groups C245, C246, and C249",160.0
2022,Level 4,CC822,Machinery Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,39.0,"ANZSIC06 groups C245, C246, and C249",390.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H01,Total income,Financial performance,2620.0,ANZSIC06 groups C251 and C259,26200.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,196.0,ANZSIC06 groups C251 and C259,1960.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,2372.0,ANZSIC06 groups C251 and C259,23720.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,4.0,ANZSIC06 groups C251 and C259,40.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,38.0,ANZSIC06 groups C251 and C259,380.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,10.0,ANZSIC06 groups C251 and C259,100.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,2405.0,ANZSIC06 groups C251 and C259,24050.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,24.0,ANZSIC06 groups C251 and C259,240.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,12.0,ANZSIC06 groups C251 and C259,120.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,52.0,ANZSIC06 groups C251 and C259,520.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,599.0,ANZSIC06 groups C251 and C259,5990.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 groups C251 and C259,0.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,118.0,ANZSIC06 groups C251 and C259,1180.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,1583.0,ANZSIC06 groups C251 and C259,15830.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,17.0,ANZSIC06 groups C251 and C259,170.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,260.0,ANZSIC06 groups C251 and C259,2600.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,321.0,ANZSIC06 groups C251 and C259,3210.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,276.0,ANZSIC06 groups C251 and C259,2760.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H24,Total assets,Financial position,1795.0,ANZSIC06 groups C251 and C259,17950.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H25,Current assets,Financial position,1046.0,ANZSIC06 groups C251 and C259,10460.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,428.0,ANZSIC06 groups C251 and C259,4280.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,116.0,ANZSIC06 groups C251 and C259,1160.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,31.0,ANZSIC06 groups C251 and C259,310.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H29,Other assets,Financial position,322.0,ANZSIC06 groups C251 and C259,3220.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,1795.0,ANZSIC06 groups C251 and C259,17950.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,652.0,ANZSIC06 groups C251 and C259,6520.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,753.0,ANZSIC06 groups C251 and C259,7530.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,391.0,ANZSIC06 groups C251 and C259,3910.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,282500.0,ANZSIC06 groups C251 and C259,2825000.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,29700.0,ANZSIC06 groups C251 and C259,297000.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H36,Current ratio,Financial ratios,139.0,ANZSIC06 groups C251 and C259,1390.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H37,Quick ratio,Financial ratios,96.0,ANZSIC06 groups C251 and C259,960.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,40.0,ANZSIC06 groups C251 and C259,400.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,42.0,ANZSIC06 groups C251 and C259,420.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,15.0,ANZSIC06 groups C251 and C259,150.0
2022,Level 3,CC91,Furniture and Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,36.0,ANZSIC06 groups C251 and C259,360.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H01,Total income,Financial performance,1523.0,ANZSIC06 group C251,15230.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,103.0,ANZSIC06 group C251,1030.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,1389.0,ANZSIC06 group C251,13890.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,2.0,ANZSIC06 group C251,20.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,24.0,ANZSIC06 group C251,240.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,5.0,ANZSIC06 group C251,50.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1395.0,ANZSIC06 group C251,13950.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,13.0,ANZSIC06 group C251,130.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,5.0,ANZSIC06 group C251,50.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,31.0,ANZSIC06 group C251,310.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,387.0,ANZSIC06 group C251,3870.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 group C251,0.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,67.0,ANZSIC06 group C251,670.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,883.0,ANZSIC06 group C251,8830.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,7.0,ANZSIC06 group C251,70.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,128.0,ANZSIC06 group C251,1280.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,163.0,ANZSIC06 group C251,1630.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,163.0,ANZSIC06 group C251,1630.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H24,Total assets,Financial position,985.0,ANZSIC06 group C251,9850.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H25,Current assets,Financial position,558.0,ANZSIC06 group C251,5580.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,256.0,ANZSIC06 group C251,2560.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,72.0,ANZSIC06 group C251,720.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,18.0,ANZSIC06 group C251,180.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H29,Other assets,Financial position,171.0,ANZSIC06 group C251,1710.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,985.0,ANZSIC06 group C251,9850.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,359.0,ANZSIC06 group C251,3590.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,414.0,ANZSIC06 group C251,4140.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,212.0,ANZSIC06 group C251,2120.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,254300.0,ANZSIC06 group C251,2543000.0
2022,Level 4,CC911,Furniture Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,27300.0,ANZSIC06 group C251,273000.0
2022,Level 4,CC911,Furniture Manufacturing,Percentage,H36,Current ratio,Financial ratios,135.0,ANZSIC06 group C251,1350.0
2022,Level 4,CC911,Furniture Manufacturing,Percentage,H37,Quick ratio,Financial ratios,95.0,ANZSIC06 group C251,950.0
2022,Level 4,CC911,Furniture Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,35.0,ANZSIC06 group C251,350.0
2022,Level 4,CC911,Furniture Manufacturing,Percentage,H39,Return on equity,Financial ratios,46.0,ANZSIC06 group C251,460.0
2022,Level 4,CC911,Furniture Manufacturing,Percentage,H40,Return on total assets,Financial ratios,17.0,ANZSIC06 group C251,170.0
2022,Level 4,CC911,Furniture Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,36.0,ANZSIC06 group C251,360.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H01,Total income,Financial performance,1097.0,ANZSIC06 group C259,10970.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H02,Sales of goods not further processed,Financial performance,93.0,ANZSIC06 group C259,930.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H03,Sales of other goods and services,Financial performance,983.0,ANZSIC06 group C259,9830.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,2.0,ANZSIC06 group C259,20.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,14.0,ANZSIC06 group C259,140.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H07,Non-operating income,Financial performance,5.0,ANZSIC06 group C259,50.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H08,Total expenditure,Financial performance,1010.0,ANZSIC06 group C259,10100.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H09,Interest and donations,Financial performance,10.0,ANZSIC06 group C259,100.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H10,Indirect taxes,Financial performance,7.0,ANZSIC06 group C259,70.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H11,Depreciation,Financial performance,21.0,ANZSIC06 group C259,210.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H12,Salaries and wages paid,Financial performance,212.0,ANZSIC06 group C259,2120.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H13,Redundancy and severance,Financial performance,0.0,ANZSIC06 group C259,0.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H17,Purchases of goods bought for resale,Financial performance,51.0,ANZSIC06 group C259,510.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H18,Other Purchases and operating expenses,Financial performance,700.0,ANZSIC06 group C259,7000.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H20,Non-operating expenses,Financial performance,10.0,ANZSIC06 group C259,100.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H21,Opening stocks,Financial performance,131.0,ANZSIC06 group C259,1310.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H22,Closing stocks,Financial performance,157.0,ANZSIC06 group C259,1570.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H23,Surplus before income tax,Financial performance,112.0,ANZSIC06 group C259,1120.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H24,Total assets,Financial position,811.0,ANZSIC06 group C259,8110.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H25,Current assets,Financial position,488.0,ANZSIC06 group C259,4880.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H26,Fixed tangible assets,Financial position,171.0,ANZSIC06 group C259,1710.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H27,Additions to fixed assets,Financial position,45.0,ANZSIC06 group C259,450.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H28,Disposals of fixed assets,Financial position,12.0,ANZSIC06 group C259,120.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H29,Other assets,Financial position,151.0,ANZSIC06 group C259,1510.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H30,Total equity and liabilities,Financial position,811.0,ANZSIC06 group C259,8110.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,293.0,ANZSIC06 group C259,2930.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H32,Current liabilities,Financial position,338.0,ANZSIC06 group C259,3380.0
2022,Level 4,CC912,Other Manufacturing,Dollars (millions),H33,Other liabilities,Financial position,179.0,ANZSIC06 group C259,1790.0
2022,Level 4,CC912,Other Manufacturing,Dollars,H34,Total income per employee count,Financial ratios,334000.0,ANZSIC06 group C259,3340000.0
2022,Level 4,CC912,Other Manufacturing,Dollars,H35,Surplus per employee count,Financial ratios,34200.0,ANZSIC06 group C259,342000.0
2022,Level 4,CC912,Other Manufacturing,Percentage,H36,Current ratio,Financial ratios,144.0,ANZSIC06 group C259,1440.0
2022,Level 4,CC912,Other Manufacturing,Percentage,H37,Quick ratio,Financial ratios,98.0,ANZSIC06 group C259,980.0
2022,Level 4,CC912,Other Manufacturing,Percentage,H38,Margin on sales of goods for resale,Financial ratios,45.0,ANZSIC06 group C259,450.0
2022,Level 4,CC912,Other Manufacturing,Percentage,H39,Return on equity,Financial ratios,38.0,ANZSIC06 group C259,380.0
2022,Level 4,CC912,Other Manufacturing,Percentage,H40,Return on total assets,Financial ratios,14.0,ANZSIC06 group C259,140.0
2022,Level 4,CC912,Other Manufacturing,Percentage,H41,Liabilities structure,Financial ratios,36.0,ANZSIC06 group C259,360.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H01,Total income,Financial performance,25213.0,ANZSIC06 division D,252130.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H04,Sales of goods and services,Financial performance,23163.0,ANZSIC06 division D,231630.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,145.0,ANZSIC06 division D,1450.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,26.0,ANZSIC06 division D,260.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H07,Non-operating income,Financial performance,1880.0,ANZSIC06 division D,18800.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H08,Total expenditure,Financial performance,21390.0,ANZSIC06 division D,213900.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H09,Interest and donations,Financial performance,969.0,ANZSIC06 division D,9690.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H10,Indirect taxes,Financial performance,117.0,ANZSIC06 division D,1170.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H11,Depreciation,Financial performance,2743.0,ANZSIC06 division D,27430.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,1924.0,ANZSIC06 division D,19240.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H13,Redundancy and severance,Financial performance,6.0,ANZSIC06 division D,60.0
2022,Level 1,DD,"Electricity, Gas, Water and Waste Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,15069.0,ANZSIC06 division D,150690.0
